intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality
RX4185,5,6,9,11,18,18,92.98,84.84,95.22,1
RX4186,7,7,10,10,14,15,94.5,78.15,95.82,1
RX4187,3,4,7,10,14,15,56.06,70.4,74.0,0
RX4188,6,7,6,10,19,23,62.64,57.13,79.85,0
RX4189,4,5,8,9,24,24,99.58,84.42,94.25,1
RX4190,2,4,8,13,16,24,75.3,58.75,65.74,1
RX4191,4,5,9,10,18,22,67.76,68.14,62.0,0
RX4192,5,5,12,12,14,16,81.9,96.61,96.99,1
RX4193,6,7,7,10,19,21,70.63,50.96,67.29,0
RX4194,2,7,2,12,6,24,40.93,43.29,47.94,0
RX4195,1,5,1,8,11,24,38.95,46.37,43.57,0
RX4196,2,4,13,14,12,16,53.78,71.71,80.93,1
RX4197,1,6,3,11,4,16,20.55,21.55,40.32,0
RX4198,2,7,3,14,8,18,46.53,28.32,56.64,0
RX4199,2,4,12,14,17,24,75.65,54.2,82.78,1
RX4200,4,4,7,8,16,17,89.89,94.19,95.89,1
RX4201,4,5,5,8,13,23,72.92,59.99,80.89,1
RX4202,6,7,9,14,10,18,74.65,65.75,79.65,0
RX4203,5,5,6,8,20,22,87.44,98.74,92.7,1
RX4204,4,5,9,10,18,21,88.98,93.58,85.31,1
RX4205,6,6,7,8,14,15,87.99,84.74,93.29,1
RX4206,4,4,10,11,23,23,95.26,88.37,86.47,1
RX4207,3,4,10,10,19,21,98.74,85.7,95.36,1
RX4208,3,6,12,14,18,21,71.74,53.2,63.08,1
RX4209,6,7,11,12,15,16,83.41,91.48,95.74,1
RX4210,1,4,1,14,8,19,39.61,42.78,49.42,0
RX4211,1,4,4,11,7,19,30.8,22.16,42.74,0
RX4212,7,7,7,9,16,16,99.05,87.68,91.74,1
RX4213,1,7,4,14,9,21,30.38,31.45,54.71,0
RX4214,6,7,11,12,12,18,54.76,53.46,75.37,0
RX4215,4,5,7,8,15,16,84.33,88.56,97.95,1
RX4216,7,7,9,10,14,16,80.59,79.13,94.41,1
RX4217,1,5,3,14,5,21,43.89,31.15,48.2,0
RX4218,5,5,12,12,20,22,96.46,77.37,95.16,1
RX4219,1,5,3,9,9,23,42.36,22.28,41.35,0
RX4220,1,5,3,12,2,18,45.64,37.34,47.37,0
RX4221,3,5,10,11,15,16,62.38,71.96,70.73,1
RX4222,4,5,4,8,13,23,57.58,56.65,75.75,1
RX4223,1,4,2,8,7,22,25.72,29.5,42.73,0
RX4224,1,5,1,11,4,15,48.65,41.73,53.9,0
RX4225,3,5,8,9,16,17,52.6,62.52,82.26,1
RX4226,6,6,13,14,19,21,86.99,78.73,90.67,1
RX4227,1,5,1,13,1,20,25.55,23.13,41.49,0
RX4228,2,7,1,10,1,18,46.94,37.58,58.07,0
RX4229,4,5,10,12,18,20,86.11,77.65,97.5,1
RX4230,3,4,7,9,14,16,78.8,67.43,80.08,1
RX4231,3,5,9,10,21,22,65.37,57.57,80.63,1
RX4232,4,5,11,14,19,20,57.87,65.85,69.5,0
RX4233,1,5,3,14,1,15,33.42,44.54,40.98,0
RX4234,4,6,7,8,10,15,76.28,62.46,65.55,0
RX4235,3,4,12,13,21,23,79.01,57.71,69.09,0
RX4236,1,4,5,12,2,17,39.64,40.58,59.23,0
RX4237,1,4,1,12,3,15,24.13,34.98,57.81,0
RX4238,6,7,9,9,21,23,94.86,82.82,89.43,1
RX4239,1,5,2,11,4,15,41.99,33.26,55.16,0
RX4240,4,5,9,11,22,22,80.72,85.56,86.03,1
RX4241,1,5,3,8,5,22,26.77,41.24,53.43,0
RX4242,3,4,10,14,18,19,50.77,51.59,79.39,0
RX4243,4,6,10,12,13,20,57.58,74.97,66.67,1
RX4244,6,6,12,13,18,21,99.7,99.06,89.08,1
RX4245,3,4,8,9,17,18,93.05,86.88,90.66,1
RX4246,5,6,9,10,21,23,91.6,88.0,90.64,1
RX4247,6,6,13,14,14,15,96.29,77.83,91.96,1
RX4248,5,7,10,13,11,15,53.94,66.34,80.66,0
RX4249,3,5,6,8,12,16,55.89,73.81,82.43,1
RX4250,2,4,8,9,12,15,65.72,60.15,64.91,0
RX4251,3,6,10,14,16,22,59.84,71.92,81.62,1
RX4252,2,7,1,11,3,15,39.56,29.47,52.24,0
RX4253,2,4,9,10,15,20,51.47,52.17,80.04,1
RX4254,6,7,9,11,15,17,52.76,71.7,62.25,1
RX4255,2,4,5,8,17,23,60.9,63.93,83.19,1
RX4256,4,4,12,13,18,21,97.32,91.33,97.01,1
RX4257,2,4,7,10,17,23,69.09,62.27,62.92,0
RX4258,4,4,13,14,18,20,80.74,95.98,95.55,1
RX4259,5,6,8,10,12,21,51.83,53.32,83.77,0
RX4260,1,4,2,8,5,21,20.21,42.75,43.1,0
RX4261,3,4,9,9,21,22,92.22,83.45,92.98,1
RX4262,5,5,10,11,15,17,97.07,76.9,98.51,1
RX4263,3,4,6,9,17,20,53.9,66.99,80.43,1
RX4264,6,7,11,12,14,16,83.22,79.7,95.87,1
RX4265,5,5,9,10,17,19,90.3,78.65,87.22,1
RX4266,6,6,13,14,22,24,82.35,85.65,87.68,1
RX4267,3,6,12,13,14,17,57.48,55.6,61.29,1
RX4268,7,7,12,12,16,18,90.29,84.45,99.56,1
RX4269,6,6,10,11,14,16,95.06,80.9,87.19,1
RX4270,5,5,7,9,15,15,87.86,82.45,94.66,1
RX4271,1,5,5,13,7,24,22.2,44.89,43.35,0
RX4272,2,4,8,10,10,17,72.68,54.59,69.05,1
RX4273,5,5,10,11,15,15,95.34,97.6,93.93,1
RX4274,1,5,1,14,1,17,23.43,28.94,56.44,0
RX4275,4,5,11,14,14,17,60.75,70.15,83.89,0
RX4276,6,7,11,12,17,19,96.88,95.75,99.61,1
RX4277,6,7,8,9,16,18,83.81,87.08,98.89,1
RX4278,4,7,8,14,12,17,51.08,57.92,65.43,1
RX4279,4,7,10,13,15,16,64.36,63.62,81.06,1
RX4280,5,6,10,11,21,22,85.45,97.81,96.05,1
RX4281,5,5,10,10,19,20,92.65,80.62,88.7,1
RX4282,1,5,2,12,5,21,36.42,42.16,59.48,0
RX4283,4,4,10,12,12,15,93.16,79.42,93.16,1
RX4284,1,4,3,11,5,17,39.78,30.96,50.22,0
RX4285,5,6,12,14,16,19,98.55,84.84,86.53,1
RX4286,4,7,9,13,16,18,59.15,52.58,64.7,0
RX4287,4,6,8,12,14,23,59.0,68.83,62.55,1
RX4288,2,4,7,13,21,23,65.69,54.68,68.02,1
RX4289,6,7,7,8,12,19,65.04,69.58,67.92,0
RX4290,1,4,1,14,7,21,43.79,34.41,46.11,0
RX4291,4,7,6,10,13,18,65.57,64.15,60.04,0
RX4292,5,5,12,14,23,23,83.04,75.62,92.42,1
RX4293,6,7,10,12,15,18,84.33,93.72,98.9,1
RX4294,4,7,7,11,13,20,64.21,50.03,74.53,0
RX4295,1,4,1,8,2,19,26.9,24.04,57.81,0
RX4296,5,5,9,9,17,19,95.39,75.56,92.17,1
RX4297,6,7,6,8,16,20,50.83,63.15,62.4,1
RX4298,6,7,6,11,15,23,55.07,64.44,70.89,0
RX4299,1,4,2,14,9,21,44.93,41.8,42.53,0
RX4300,3,5,8,10,17,18,78.26,61.53,70.43,1
RX4301,5,6,8,11,18,20,50.92,61.17,64.52,1
RX4302,3,5,8,14,13,15,64.33,50.15,74.91,1
RX4303,4,5,10,11,13,15,81.28,97.1,92.67,1
RX4304,1,4,2,13,7,18,21.29,32.09,41.22,0
RX4305,6,6,10,12,17,20,90.27,94.89,85.19,1
RX4306,5,5,13,13,19,19,97.46,99.15,88.83,1
RX4307,2,4,6,11,16,21,73.26,55.81,68.37,1
RX4308,6,7,12,14,14,17,82.01,97.03,99.19,1
RX4309,5,5,7,8,19,21,99.62,95.98,91.68,1
RX4310,2,6,5,14,3,17,49.68,44.64,50.39,0
RX4311,4,5,13,13,18,18,88.86,98.7,93.07,1
RX4312,3,5,7,9,13,15,66.15,56.85,68.65,1
RX4313,7,7,9,9,16,17,99.06,97.82,85.86,1
RX4314,5,7,9,12,17,20,55.6,53.95,74.24,1
RX4315,7,7,10,10,15,16,95.65,76.32,96.23,1
RX4316,3,6,12,14,19,21,65.12,72.7,62.22,1
RX4317,4,5,11,13,24,24,87.81,78.4,86.0,1
RX4318,7,7,7,8,17,17,88.22,92.76,98.64,1
RX4319,3,4,6,9,12,18,71.11,50.83,62.89,1
RX4320,1,5,3,13,6,23,42.49,47.18,48.42,0
RX4321,4,6,7,8,20,21,51.06,58.73,76.59,1
RX4322,2,6,1,13,6,23,31.35,44.42,55.95,0
RX4323,6,7,12,12,23,23,93.97,84.5,91.18,1
RX4324,1,6,1,9,3,23,36.64,40.46,56.23,0
RX4325,3,5,9,11,16,19,56.89,69.96,62.15,1
RX4326,1,7,2,9,5,18,21.09,21.73,42.27,0
RX4327,2,7,3,8,8,18,45.4,22.67,47.8,0
RX4328,2,7,2,10,6,20,32.49,20.99,45.1,0
RX4329,1,5,4,11,4,23,45.67,41.2,56.36,0
RX4330,1,5,2,10,6,16,28.39,29.53,40.76,0
RX4331,2,6,4,12,8,21,38.09,23.73,53.2,0
RX4332,4,6,6,10,12,20,79.77,50.52,65.43,0
RX4333,6,6,12,12,20,23,89.48,99.28,91.17,1
RX4334,6,6,7,8,16,18,91.34,85.41,92.87,1
RX4335,4,5,9,11,14,23,74.49,51.42,68.3,0
RX4336,1,7,3,10,3,20,37.79,29.99,42.52,0
RX4337,3,5,8,13,16,18,61.66,57.78,77.61,1
RX4338,3,4,10,12,18,19,52.84,61.34,74.93,0
RX4339,1,5,3,9,5,17,31.4,31.41,56.93,0
RX4340,3,6,7,10,10,15,78.98,50.46,81.03,0
RX4341,3,4,8,8,19,20,82.45,85.63,89.62,1
RX4342,7,7,13,13,21,21,84.27,95.94,95.47,1
RX4343,7,7,7,9,15,15,90.56,80.8,95.13,1
RX4344,4,5,7,8,14,21,68.84,65.47,84.16,0
RX4345,5,6,8,8,19,21,93.21,86.88,85.79,1
RX4346,3,5,9,11,14,18,71.93,71.06,82.48,1
RX4347,4,4,13,14,15,16,87.02,90.9,95.33,1
RX4348,1,4,4,10,4,21,43.44,24.68,43.44,0
RX4349,4,4,12,12,22,23,87.18,76.91,94.31,1
RX4350,4,4,7,8,16,17,93.16,88.73,86.67,1
RX4351,2,6,2,14,10,22,36.32,21.62,50.23,0
RX4352,1,5,3,12,1,23,49.82,42.01,50.36,0
RX4353,5,5,12,14,15,15,98.01,90.45,90.83,1
RX4354,1,5,5,12,1,21,40.58,40.69,51.45,0
RX4355,3,4,10,10,24,24,87.19,96.36,97.87,1
RX4356,5,7,7,8,19,20,64.86,56.4,78.09,1
RX4357,1,7,2,8,4,15,45.09,23.94,44.57,0
RX4358,1,7,3,12,2,18,45.45,48.74,57.01,0
RX4359,6,6,13,14,16,16,83.46,80.04,87.49,1
RX4360,4,6,7,11,12,18,55.62,65.07,82.52,1
RX4361,1,6,4,11,2,16,42.25,24.47,47.44,0
RX4362,1,7,1,10,4,21,45.95,31.91,52.91,0
RX4363,7,7,13,14,14,15,92.4,89.93,99.81,1
RX4364,1,5,1,9,7,17,35.5,35.26,44.53,0
RX4365,1,4,3,12,9,23,40.67,34.31,59.55,0
RX4366,6,7,5,9,16,19,63.63,70.55,79.74,1
RX4367,6,6,8,9,20,20,93.39,81.34,97.26,1
RX4368,4,7,8,14,10,17,73.06,58.26,68.18,0
RX4369,1,4,2,12,6,17,45.81,49.09,42.58,0
RX4370,5,7,10,13,17,21,77.32,52.86,78.63,0
RX4371,1,5,5,12,4,17,39.57,45.22,45.74,0
RX4372,2,7,2,13,2,17,28.6,38.06,59.45,0
RX4373,3,5,7,9,20,22,56.97,70.47,64.19,0
RX4374,2,6,3,13,4,17,43.58,37.49,45.15,0
RX4375,4,5,8,10,15,21,52.23,69.06,61.14,0
RX4376,7,7,10,11,16,18,91.29,75.81,91.59,1
RX4377,3,6,8,9,13,18,76.74,58.58,64.1,1
RX4378,3,4,12,13,17,23,78.16,50.7,79.27,1
RX4379,5,6,8,10,14,15,95.55,97.28,92.94,1
RX4380,1,5,3,10,6,16,21.65,39.98,49.71,0
RX4381,3,4,8,9,20,23,69.88,52.38,75.55,1
RX4382,7,7,12,12,14,15,95.27,77.23,85.86,1
RX4383,3,5,6,10,18,21,73.79,65.78,70.47,1
RX4384,4,5,8,13,21,22,57.21,57.73,61.13,1
RX4385,7,7,12,12,16,16,97.35,76.55,89.58,1
RX4386,1,4,4,13,8,22,48.72,47.85,53.65,0
RX4387,1,4,3,12,6,17,40.87,36.36,40.35,0
RX4388,4,6,11,12,22,24,77.22,52.58,83.98,1
RX4389,1,5,1,8,2,16,29.56,22.05,58.03,0
RX4390,1,4,2,14,5,16,41.71,45.58,48.11,0
RX4391,5,5,9,9,19,21,80.38,75.15,88.06,1
RX4392,2,4,9,11,17,18,54.81,70.0,68.32,0
RX4393,3,6,10,13,17,24,52.79,74.02,65.38,1
RX4394,4,7,11,13,13,19,53.63,62.15,80.42,0
RX4395,1,4,2,9,11,24,32.02,48.2,42.28,0
RX4396,1,7,1,14,8,22,44.2,29.09,42.61,0
RX4397,2,7,1,10,2,17,44.57,28.58,58.79,0
RX4398,6,7,9,11,17,20,90.64,90.77,94.97,1
RX4399,4,5,6,8,18,21,67.52,65.62,64.11,0
RX4400,5,6,12,14,20,22,93.5,88.04,95.34,1
RX4401,7,7,8,10,21,23,89.13,87.29,92.16,1
RX4402,4,5,12,14,15,16,91.84,99.09,85.83,1
RX4403,1,4,1,12,4,21,26.56,39.1,42.02,0
RX4404,6,6,14,14,18,21,96.54,78.71,91.52,1
RX4405,1,7,3,9,7,20,26.11,26.55,55.17,0
RX4406,1,6,5,12,2,17,31.22,33.58,59.19,0
RX4407,4,5,4,8,17,18,54.06,67.81,75.71,1
RX4408,5,7,7,12,22,24,63.84,73.78,80.04,1
RX4409,4,5,13,14,18,21,85.08,81.56,93.56,1
RX4410,6,6,12,13,16,19,90.14,87.34,86.01,1
RX4411,3,5,11,12,12,18,56.31,70.04,83.66,1
RX4412,3,4,5,9,14,16,58.2,63.92,63.35,0
RX4413,4,5,10,11,24,24,97.79,92.76,85.42,1
RX4414,1,6,3,11,7,21,30.36,44.22,57.94,0
RX4415,7,7,7,9,15,18,89.53,85.46,89.58,1
RX4416,6,7,6,8,22,23,88.18,78.79,99.69,1
RX4417,6,6,12,14,23,23,88.71,87.61,97.77,1
RX4418,3,5,7,12,18,24,53.67,53.56,73.0,1
RX4419,6,7,11,12,14,16,87.74,97.08,91.08,1
RX4420,3,6,7,8,14,16,56.28,55.8,61.25,1
RX4421,6,7,13,13,24,24,89.59,89.3,87.84,1
RX4422,4,7,8,13,14,17,60.06,69.9,64.56,0
RX4423,2,4,7,9,13,16,74.57,57.13,63.42,0
RX4424,6,6,8,9,16,17,82.74,87.15,88.12,1
RX4425,3,5,8,12,13,17,78.29,70.98,75.99,1
RX4426,7,7,11,12,15,16,97.54,92.46,86.51,1
RX4427,1,4,3,11,6,22,47.16,30.5,50.23,0
RX4428,1,4,4,11,7,18,47.05,21.92,47.57,0
RX4429,7,7,14,14,22,23,99.97,85.84,88.41,1
RX4430,6,7,11,14,15,22,62.61,59.67,68.79,1
RX4431,4,5,10,10,23,23,98.91,88.7,95.54,1
RX4432,1,7,1,9,5,20,29.12,24.85,42.21,0
RX4433,3,4,9,9,16,17,82.06,98.05,97.31,1
RX4434,4,5,12,14,20,23,94.85,78.35,92.14,1
RX4435,6,7,5,9,11,15,60.56,64.99,71.98,1
RX4436,5,6,10,11,18,20,71.01,66.69,72.72,0
RX4437,3,4,6,9,18,20,67.14,52.26,64.37,1
RX4438,2,6,5,14,5,19,39.61,29.77,41.96,0
RX4439,4,5,8,10,16,19,54.08,62.04,80.71,0
RX4440,6,7,11,13,18,19,97.0,86.49,89.78,1
RX4441,4,7,6,9,18,22,50.82,68.33,79.6,0
RX4442,3,4,8,12,11,17,70.44,61.01,83.7,0
RX4443,3,4,4,8,21,22,74.66,69.78,84.58,0
RX4444,2,6,3,11,5,17,37.36,48.03,58.16,0
RX4445,4,5,12,13,21,21,87.21,82.19,90.05,1
RX4446,4,4,10,10,16,16,94.32,84.33,89.43,1
RX4447,5,6,11,11,15,15,86.72,80.3,85.41,1
RX4448,6,6,8,8,13,15,81.76,91.58,91.35,1
RX4449,2,7,4,12,6,16,35.57,30.67,52.97,0
RX4450,6,7,8,14,12,17,59.5,52.77,75.69,1
RX4451,6,7,10,11,15,16,88.3,90.37,88.89,1
RX4452,1,7,4,13,4,17,37.0,26.15,43.9,0
RX4453,3,4,12,13,18,21,61.42,62.86,84.08,1
RX4454,3,6,6,8,12,20,50.92,72.84,61.84,1
RX4455,5,6,8,8,19,21,99.56,75.37,89.88,1
RX4456,1,5,5,13,7,21,24.33,29.12,49.68,0
RX4457,1,5,6,14,5,16,32.83,48.39,45.22,0
RX4458,1,5,1,11,1,17,30.96,25.17,49.55,0
RX4459,1,6,3,9,8,18,49.71,43.78,56.36,0
RX4460,2,4,10,13,12,15,71.77,61.8,78.83,1
RX4461,2,4,9,10,21,23,54.14,51.46,66.87,1
RX4462,1,6,6,14,1,16,34.12,42.98,41.59,0
RX4463,5,5,13,14,16,16,90.74,79.31,87.67,1
RX4464,3,4,12,13,13,15,59.15,56.74,62.95,1
RX4465,3,4,9,13,16,24,60.09,56.89,71.1,1
RX4466,3,4,14,14,20,23,85.53,90.75,85.11,1
RX4467,1,6,2,11,4,24,23.29,36.45,50.69,0
RX4468,2,7,3,8,5,18,37.92,20.02,45.17,0
RX4469,4,5,7,12,14,24,54.16,55.22,73.84,1
RX4470,1,5,2,13,2,23,45.34,21.48,49.9,0
RX4471,3,6,9,10,21,24,79.82,54.53,64.36,0
RX4472,4,5,11,12,12,19,51.79,57.47,75.6,1
RX4473,6,7,9,9,20,20,90.85,77.42,94.54,1
RX4474,1,6,2,9,8,24,37.4,36.99,44.42,0
RX4475,3,5,10,12,18,20,72.56,59.29,84.72,1
RX4476,6,7,6,9,15,16,52.57,63.51,82.74,1
RX4477,4,4,6,8,15,16,97.28,83.48,86.48,1
RX4478,2,7,5,13,6,16,47.81,25.44,59.4,0
RX4479,7,7,13,14,23,24,83.14,89.83,90.85,1
RX4480,2,7,2,14,2,15,31.57,47.38,50.81,0
RX4481,7,7,12,13,22,22,91.64,95.0,88.02,1
RX4482,2,7,3,8,5,17,31.24,24.2,43.31,0
RX4483,3,4,7,12,13,20,67.49,58.54,81.43,0
RX4484,4,4,9,11,14,15,97.63,97.97,97.69,1
RX4485,2,7,1,13,3,17,42.65,28.34,54.35,0
RX4486,2,7,1,12,2,16,47.49,42.45,58.72,0
RX4487,4,7,8,13,18,24,67.52,73.84,72.8,1
RX4488,2,6,4,11,2,17,38.21,21.03,42.86,0
RX4489,1,5,2,13,2,15,49.81,30.02,43.2,0
RX4490,1,7,6,14,3,16,42.56,41.7,45.83,0
RX4491,3,5,11,14,10,18,51.13,52.54,65.06,1
RX4492,4,6,4,8,13,17,51.62,72.7,81.77,1
RX4493,3,5,11,14,16,19,68.03,57.89,67.42,1
RX4494,5,6,10,10,19,19,98.87,76.75,92.14,1
RX4495,4,6,8,13,12,17,52.64,60.59,68.23,0
RX4496,1,5,3,8,4,20,37.63,26.17,52.19,0
RX4497,3,5,9,14,14,23,67.82,50.31,68.56,0
RX4498,4,5,9,11,15,17,97.05,96.94,93.98,1
RX4499,5,6,12,14,15,16,85.16,99.2,98.31,1
RX4500,1,7,1,9,3,16,31.91,40.09,42.41,0
RX4501,2,4,9,14,14,15,62.04,56.45,84.77,1
RX4502,5,6,14,14,22,23,91.39,75.94,87.42,1
RX4503,1,5,2,14,2,15,32.47,31.35,51.33,0
RX4504,3,5,8,9,20,23,54.1,74.64,60.44,0
RX4505,4,4,10,10,17,19,99.87,85.89,92.87,1
RX4506,4,5,11,12,16,17,85.53,98.38,94.38,1
RX4507,6,6,9,9,16,19,90.28,76.97,85.52,1
RX4508,3,4,8,12,11,17,52.79,67.67,62.06,1
RX4509,5,5,9,10,22,24,95.33,99.71,98.27,1
RX4510,6,6,9,10,17,20,83.96,77.75,97.86,1
RX4511,6,7,14,14,16,18,89.26,92.54,96.76,1
RX4512,1,6,1,9,7,21,45.96,20.86,52.65,0
RX4513,1,4,1,9,4,22,29.54,32.71,49.29,0
RX4514,6,6,6,8,18,21,80.35,79.32,90.23,1
RX4515,3,4,8,14,15,24,78.66,53.47,67.19,1
RX4516,1,7,3,8,7,19,20.67,43.13,52.82,0
RX4517,1,4,3,9,3,22,36.25,42.1,54.32,0
RX4518,6,6,11,13,15,15,93.97,79.88,97.3,1
RX4519,4,4,6,8,14,16,93.84,77.63,91.12,1
RX4520,6,6,9,9,18,19,86.41,92.71,99.87,1
RX4521,6,6,9,9,16,17,83.64,81.09,88.48,1
RX4522,4,6,11,13,11,17,52.12,59.23,73.11,0
RX4523,6,6,13,13,23,23,95.29,77.19,87.98,1
RX4524,6,6,13,13,18,18,87.24,96.67,93.47,1
RX4525,2,4,4,8,10,16,54.59,53.2,76.54,0
RX4526,6,6,8,8,17,20,98.47,98.59,98.06,1
RX4527,7,7,8,10,15,17,85.54,89.01,96.07,1
RX4528,3,6,7,12,22,24,65.61,54.56,62.69,0
RX4529,1,7,1,12,9,20,32.82,43.04,59.1,0
RX4530,6,6,10,12,13,16,96.14,80.23,87.35,1
RX4531,6,6,12,14,20,20,92.95,86.14,91.81,1
RX4532,2,6,5,14,9,20,35.68,35.29,44.32,0
RX4533,1,7,1,13,5,17,37.1,31.62,57.97,0
RX4534,5,7,11,12,18,21,55.37,70.6,80.07,0
RX4535,5,7,6,10,21,22,55.12,59.79,64.8,1
RX4536,5,7,8,13,22,24,69.19,69.41,65.99,1
RX4537,3,5,8,14,14,19,72.79,53.56,64.37,1
RX4538,3,5,10,11,15,21,72.99,54.54,65.04,1
RX4539,4,6,9,14,16,24,63.8,68.09,69.27,0
RX4540,5,6,7,11,23,24,67.6,53.1,63.74,1
RX4541,6,6,14,14,21,22,92.55,88.21,90.17,1
RX4542,2,4,6,8,13,18,77.11,69.27,75.06,1
RX4543,3,5,10,13,17,23,78.35,54.05,78.83,0
RX4544,2,6,4,14,8,21,47.61,44.03,55.27,0
RX4545,2,4,11,14,13,17,54.74,67.34,74.39,1
RX4546,1,4,1,12,2,18,36.14,45.06,51.82,0
RX4547,2,6,6,14,4,19,25.87,37.67,50.19,0
RX4548,5,7,7,11,14,19,58.95,61.23,78.1,0
RX4549,4,4,13,14,14,16,85.15,82.08,99.98,1
RX4550,7,7,8,9,18,18,87.32,95.69,89.68,1
RX4551,2,6,5,13,6,15,30.39,27.34,53.09,0
RX4552,1,6,1,14,2,15,28.0,25.12,41.13,0
RX4553,5,6,10,10,22,24,81.49,87.26,96.0,1
RX4554,4,6,8,10,14,23,61.36,53.6,72.33,0
RX4555,3,4,6,11,13,19,63.77,54.9,69.03,0
RX4556,1,4,2,12,4,20,32.7,40.19,48.31,0
RX4557,1,6,3,9,3,15,35.1,26.21,58.71,0
RX4558,2,4,12,13,14,20,63.3,71.86,73.88,1
RX4559,1,6,1,12,7,20,25.75,36.75,50.01,0
RX4560,5,6,7,12,19,23,67.88,70.14,76.43,1
RX4561,3,5,8,9,19,22,59.91,52.35,77.31,1
RX4562,3,4,12,12,20,22,80.16,77.41,95.25,1
RX4563,2,7,2,11,6,17,40.14,30.0,51.45,0
RX4564,1,5,5,14,1,15,20.7,43.75,52.41,0
RX4565,4,5,8,11,17,20,58.22,67.35,82.23,0
RX4566,4,6,8,12,13,18,69.36,53.99,68.33,0
RX4567,3,4,9,10,18,21,93.17,81.22,96.05,1
RX4568,5,7,9,13,13,20,51.3,67.38,83.62,0
RX4569,6,6,9,10,18,18,93.55,92.8,95.13,1
RX4570,2,4,11,12,13,19,52.36,55.13,84.65,1
RX4571,4,5,11,11,20,23,91.1,89.24,95.76,1
RX4572,3,5,4,8,14,21,78.37,62.95,78.32,1
RX4573,1,5,1,12,7,19,25.52,28.26,59.09,0
RX4574,3,5,6,9,12,21,63.48,60.61,66.5,1
RX4575,6,7,12,13,16,17,87.73,92.81,99.8,1
RX4576,1,7,1,12,1,22,36.33,25.45,45.55,0
RX4577,1,5,2,10,5,16,47.14,24.53,40.85,0
RX4578,6,6,11,13,20,20,82.5,76.17,97.76,1
RX4579,5,5,7,9,15,17,80.58,93.14,98.67,1
RX4580,6,6,10,12,20,23,95.97,83.36,90.66,1
RX4581,1,7,3,10,2,23,29.63,42.71,55.69,0
RX4582,5,7,9,11,10,16,60.12,70.04,80.36,1
RX4583,4,4,13,13,23,23,91.49,97.72,85.53,1
RX4584,4,4,7,8,17,17,97.51,94.22,97.64,1
RX4585,5,5,10,10,18,20,83.64,96.97,95.59,1
RX4586,1,5,3,12,5,24,28.49,20.29,45.69,0
RX4587,4,4,7,9,14,17,83.78,93.75,97.04,1
RX4588,6,7,9,10,15,17,91.03,86.12,85.05,1
RX4589,4,4,12,14,15,17,95.09,78.83,96.88,1
RX4590,3,5,10,14,11,19,77.62,55.88,84.45,1
RX4591,1,7,4,12,2,15,22.34,33.61,54.47,0
RX4592,1,6,1,9,5,18,25.3,32.11,43.13,0
RX4593,2,7,4,13,2,16,36.32,31.19,57.83,0
RX4594,1,6,3,13,5,20,41.24,28.35,43.01,0
RX4595,3,5,13,14,14,24,64.57,64.83,79.74,1
RX4596,1,7,2,8,1,20,25.6,44.55,50.97,0
RX4597,3,4,11,13,16,18,89.66,98.65,89.45,1
RX4598,4,4,14,14,20,23,95.38,78.93,88.38,1
RX4599,5,6,8,8,23,23,92.62,85.18,86.46,1
RX4600,3,4,7,11,10,16,60.5,70.31,82.39,1
RX4601,2,6,2,13,2,15,20.0,47.63,56.46,0
RX4602,1,5,1,10,4,18,38.43,24.42,42.46,0
RX4603,1,6,1,9,6,15,37.72,37.17,42.23,0
RX4604,3,5,5,8,13,18,63.84,65.62,61.8,0
RX4605,4,5,9,11,18,19,86.27,91.92,89.6,1
RX4606,1,4,3,8,3,23,34.65,47.86,49.42,0
RX4607,6,6,10,11,16,17,83.9,97.06,86.23,1
RX4608,1,4,2,14,5,24,33.69,21.42,54.58,0
RX4609,3,4,7,8,14,17,94.71,81.85,85.4,1
RX4610,4,4,7,8,15,17,90.7,75.34,96.7,1
RX4611,7,7,12,12,15,18,96.28,83.6,98.46,1
RX4612,4,5,10,12,20,20,83.42,93.6,93.62,1
RX4613,3,4,12,13,16,19,98.3,87.2,88.17,1
RX4614,6,7,7,8,14,15,64.88,53.28,84.39,1
RX4615,3,4,9,9,19,19,86.32,83.54,90.96,1
RX4616,1,4,1,8,9,23,34.69,33.45,41.2,0
RX4617,6,7,9,13,18,24,54.09,70.3,83.2,0
RX4618,4,5,8,8,12,15,95.59,92.91,94.77,1
RX4619,6,6,13,13,13,16,91.71,96.05,88.9,1
RX4620,2,4,7,8,16,24,74.77,58.02,79.97,0
RX4621,2,7,2,13,3,16,39.45,34.87,49.05,0
RX4622,1,5,4,11,8,23,46.39,44.75,47.33,0
RX4623,5,7,12,14,12,20,65.53,67.95,64.3,1
RX4624,1,7,3,9,4,21,23.04,29.4,49.3,0
RX4625,6,6,7,8,21,21,88.89,83.59,97.63,1
RX4626,6,7,13,14,11,17,51.63,65.7,70.42,0
RX4627,1,4,2,12,7,16,35.15,42.31,44.54,0
RX4628,3,5,6,11,14,20,63.65,52.67,62.15,1
RX4629,5,6,8,12,12,18,67.93,70.26,61.61,0
RX4630,1,5,3,8,6,23,31.57,32.38,51.91,0
RX4631,1,7,3,8,6,17,20.64,37.31,43.0,0
RX4632,6,6,7,8,14,15,80.76,96.47,95.46,1
RX4633,3,4,8,9,17,19,92.81,83.91,90.65,1
