attendance,punctuality,sprint_completion,task_quality,deadline_met,communication,collaboration,initiative_score,performance
52.91,0,14.285714285714285,45.95,31.91,19.047619047619047,17.142857142857142,10.0,Poor
99.81,100,100.0,92.4,89.93,93.33333333333333,84.0,92.85714285714286,Good
44.53,0,20.0,35.5,35.26,41.17647058823529,37.05882352941176,11.11111111111111,Poor
59.55,0,25.0,40.67,34.31,39.130434782608695,35.21739130434783,25.0,Poor
79.74,100,85.71428571428571,63.63,70.55,84.21052631578947,75.78947368421052,55.55555555555556,Good
97.26,100,100.0,93.39,81.34,100.0,90.0,88.88888888888889,Good
68.18,0,57.14285714285714,73.06,58.26,58.82352941176471,52.94117647058824,57.14285714285714,Average
42.58,0,25.0,45.81,49.09,35.294117647058826,31.764705882352946,16.666666666666664,Poor
78.63,0,71.42857142857143,77.32,52.86,80.95238095238095,72.85714285714286,76.92307692307693,Average
45.74,0,20.0,39.57,45.22,23.52941176470588,21.176470588235293,41.66666666666667,Poor
59.45,0,28.57142857142857,28.6,38.06,11.76470588235294,10.588235294117647,15.384615384615385,Poor
64.19,0,60.0,56.97,70.47,90.9090909090909,81.81818181818181,77.77777777777779,Average
45.15,0,33.33333333333333,43.58,37.49,23.52941176470588,21.176470588235293,23.076923076923077,Poor
61.14,0,80.0,52.23,69.06,71.42857142857143,64.28571428571429,80.0,Average
91.59,100,100.0,91.29,75.81,88.88888888888889,80.0,90.9090909090909,Good
64.1,100,50.0,76.74,58.58,72.22222222222221,65.0,88.88888888888889,Average
79.27,100,75.0,78.16,50.7,73.91304347826086,66.52173913043478,92.3076923076923,Good
92.94,100,83.33333333333334,95.55,97.28,93.33333333333333,84.0,80.0,Good
49.71,0,20.0,21.65,39.98,37.5,33.75,30.0,Poor
75.55,100,75.0,69.88,52.38,86.95652173913044,78.26086956521739,88.88888888888889,Good
85.86,100,100.0,95.27,77.23,93.33333333333333,84.0,100.0,Good
70.47,100,60.0,73.79,65.78,85.71428571428571,77.14285714285714,60.0,Average
61.13,100,80.0,57.21,57.73,95.45454545454545,85.9090909090909,61.53846153846154,Average
89.58,100,100.0,97.35,76.55,100.0,90.0,100.0,Good
53.65,0,25.0,48.72,47.85,36.36363636363637,32.727272727272734,30.76923076923077,Poor
40.35,0,25.0,40.87,36.36,35.294117647058826,31.764705882352946,25.0,Poor
83.98,100,66.66666666666666,77.22,52.58,91.66666666666666,82.5,91.66666666666666,Good
58.03,0,20.0,29.56,22.05,12.5,11.25,12.5,Poor
48.11,0,25.0,41.71,45.58,31.25,28.125,14.285714285714285,Poor
88.06,100,100.0,80.38,75.15,90.47619047619048,81.42857142857143,100.0,Good
68.32,0,50.0,54.81,70.0,94.44444444444444,85.0,81.81818181818183,Average
65.38,100,50.0,52.79,74.02,70.83333333333334,63.75000000000001,76.92307692307693,Average
80.42,0,57.14285714285714,53.63,62.15,68.42105263157895,61.578947368421055,84.61538461538461,Average
42.28,0,25.0,32.02,48.2,45.83333333333333,41.25,22.22222222222222,Poor
42.61,0,14.285714285714285,44.2,29.09,36.36363636363637,32.727272727272734,7.142857142857142,Poor
58.79,0,28.57142857142857,44.57,28.58,11.76470588235294,10.588235294117647,10.0,Poor
94.97,100,85.71428571428571,90.64,90.77,85.0,76.5,81.81818181818183,Good
64.11,0,80.0,67.52,65.62,85.71428571428571,77.14285714285714,75.0,Average
95.34,100,83.33333333333334,93.5,88.04,90.9090909090909,81.81818181818181,85.71428571428571,Good
92.16,100,100.0,89.13,87.29,91.30434782608695,82.17391304347827,80.0,Good
85.83,100,80.0,91.84,99.09,93.75,84.375,85.71428571428571,Good
42.02,0,25.0,26.56,39.1,19.047619047619047,17.142857142857142,8.333333333333332,Poor
91.52,100,100.0,96.54,78.71,85.71428571428571,77.14285714285714,100.0,Good
55.17,0,14.285714285714285,26.11,26.55,35.0,31.5,33.33333333333333,Poor
59.19,0,16.666666666666664,31.22,33.58,11.76470588235294,10.588235294117647,41.66666666666667,Poor
75.71,100,80.0,54.06,67.81,94.44444444444444,85.0,50.0,Average
80.04,100,71.42857142857143,63.84,73.78,91.66666666666666,82.5,58.333333333333336,Good
93.56,100,80.0,85.08,81.56,85.71428571428571,77.14285714285714,92.85714285714286,Good
86.01,100,100.0,90.14,87.34,84.21052631578947,75.78947368421052,92.3076923076923,Good
83.66,100,60.0,56.31,70.04,66.66666666666666,59.99999999999999,91.66666666666666,Average
63.35,0,75.0,58.2,63.92,87.5,78.75,55.55555555555556,Average
85.42,100,80.0,97.79,92.76,100.0,90.0,90.9090909090909,Good
57.94,0,16.666666666666664,30.36,44.22,33.33333333333333,29.999999999999996,27.27272727272727,Poor
89.58,100,100.0,89.53,85.46,83.33333333333334,75.00000000000001,77.77777777777779,Good
99.69,100,85.71428571428571,88.18,78.79,95.65217391304348,86.08695652173914,75.0,Good
97.77,100,100.0,88.71,87.61,100.0,90.0,85.71428571428571,Good
73.0,100,60.0,53.67,53.56,75.0,67.5,58.333333333333336,Average
91.08,100,85.71428571428571,87.74,97.08,87.5,78.75,91.66666666666666,Good
61.25,100,50.0,56.28,55.8,87.5,78.75,87.5,Average
87.84,100,85.71428571428571,89.59,89.3,100.0,90.0,100.0,Good
64.56,0,57.14285714285714,60.06,69.9,82.35294117647058,74.11764705882352,61.53846153846154,Average
63.42,0,50.0,74.57,57.13,81.25,73.125,77.77777777777779,Average
88.12,100,100.0,82.74,87.15,94.11764705882352,84.70588235294117,88.88888888888889,Good
75.99,100,60.0,78.29,70.98,76.47058823529412,68.82352941176471,66.66666666666666,Average
86.51,100,100.0,97.54,92.46,93.75,84.375,91.66666666666666,Good
50.23,0,25.0,47.16,30.5,27.27272727272727,24.545454545454543,27.27272727272727,Poor
47.57,0,25.0,47.05,21.92,38.88888888888889,35.00000000000001,36.36363636363637,Poor
88.41,100,100.0,99.97,85.84,95.65217391304348,86.08695652173914,100.0,Good
68.79,100,85.71428571428571,62.61,59.67,68.18181818181817,61.36363636363636,78.57142857142857,Average
95.54,100,80.0,98.91,88.7,100.0,90.0,100.0,Good
42.21,0,14.285714285714285,29.12,24.85,25.0,22.5,11.11111111111111,Poor
97.31,100,75.0,82.06,98.05,94.11764705882352,84.70588235294117,100.0,Good
92.14,100,80.0,94.85,78.35,86.95652173913044,78.26086956521739,85.71428571428571,Good
71.98,100,85.71428571428571,60.56,64.99,73.33333333333333,66.0,55.55555555555556,Average
72.72,0,83.33333333333334,71.01,66.69,90.0,81.0,90.9090909090909,Average
64.37,100,75.0,67.14,52.26,90.0,81.0,66.66666666666666,Average
41.96,0,33.33333333333333,39.61,29.77,26.31578947368421,23.684210526315788,35.714285714285715,Poor
80.71,0,80.0,54.08,62.04,84.21052631578947,75.78947368421052,80.0,Average
89.78,100,85.71428571428571,97.0,86.49,94.73684210526315,85.26315789473684,84.61538461538461,Good
79.6,0,57.14285714285714,50.82,68.33,81.81818181818183,73.63636363636364,66.66666666666666,Average
83.7,0,75.0,70.44,61.01,64.70588235294117,58.23529411764706,66.66666666666666,Average
84.58,0,75.0,74.66,69.78,95.45454545454545,85.9090909090909,50.0,Average
58.16,0,33.33333333333333,37.36,48.03,29.411764705882355,26.47058823529412,27.27272727272727,Poor
90.05,100,80.0,87.21,82.19,100.0,90.0,92.3076923076923,Good
89.43,100,100.0,94.32,84.33,100.0,90.0,100.0,Good
85.41,100,83.33333333333334,86.72,80.3,100.0,90.0,100.0,Good
91.35,100,100.0,81.76,91.58,86.66666666666667,78.0,100.0,Good
52.97,0,28.57142857142857,35.57,30.67,37.5,33.75,33.33333333333333,Poor
75.69,100,85.71428571428571,59.5,52.77,70.58823529411765,63.52941176470589,57.14285714285714,Average
88.89,100,85.71428571428571,88.3,90.37,93.75,84.375,90.9090909090909,Good
43.9,0,14.285714285714285,37.0,26.15,23.52941176470588,21.176470588235293,30.76923076923077,Poor
84.08,100,75.0,61.42,62.86,85.71428571428571,77.14285714285714,92.3076923076923,Good
61.84,100,50.0,50.92,72.84,60.0,54.0,75.0,Average
89.88,100,83.33333333333334,99.56,75.37,90.47619047619048,81.42857142857143,100.0,Good
49.68,0,20.0,24.33,29.12,33.33333333333333,29.999999999999996,38.46153846153847,Poor
45.22,0,20.0,32.83,48.39,31.25,28.125,42.857142857142854,Poor
49.55,0,20.0,30.96,25.17,5.88235294117647,5.294117647058823,9.090909090909092,Poor
56.36,0,16.666666666666664,49.71,43.78,44.44444444444444,40.0,33.33333333333333,Poor
78.83,100,50.0,71.77,61.8,80.0,72.0,76.92307692307693,Average
66.87,100,50.0,54.14,51.46,91.30434782608695,82.17391304347827,90.0,Average
41.59,0,16.666666666666664,34.12,42.98,6.25,5.625,42.857142857142854,Poor
87.67,100,100.0,90.74,79.31,100.0,90.0,92.85714285714286,Good
62.95,100,75.0,59.15,56.74,86.66666666666667,78.0,92.3076923076923,Average
71.1,100,75.0,60.09,56.89,66.66666666666666,59.99999999999999,69.23076923076923,Average
85.11,100,75.0,85.53,90.75,86.95652173913044,78.26086956521739,100.0,Good
50.69,0,16.666666666666664,23.29,36.45,16.666666666666664,14.999999999999998,18.181818181818183,Poor
45.17,0,28.57142857142857,37.92,20.02,27.77777777777778,25.0,37.5,Poor
73.84,100,80.0,54.16,55.22,58.333333333333336,52.5,58.333333333333336,Average
49.9,0,20.0,45.34,21.48,8.695652173913043,7.826086956521739,15.384615384615385,Poor
64.36,0,50.0,79.82,54.53,87.5,78.75,90.0,Average
75.6,100,80.0,51.79,57.47,63.1578947368421,56.84210526315789,91.66666666666666,Average
94.54,100,85.71428571428571,90.85,77.42,100.0,90.0,100.0,Good
44.42,0,16.666666666666664,37.4,36.99,33.33333333333333,29.999999999999996,22.22222222222222,Poor
84.72,100,60.0,72.56,59.29,90.0,81.0,83.33333333333334,Good
82.74,100,85.71428571428571,52.57,63.51,93.75,84.375,66.66666666666666,Good
86.48,100,100.0,97.28,83.48,93.75,84.375,75.0,Good
59.4,0,28.57142857142857,47.81,25.44,37.5,33.75,38.46153846153847,Poor
90.85,100,100.0,83.14,89.83,95.83333333333334,86.25000000000001,92.85714285714286,Good
50.81,0,28.57142857142857,31.57,47.38,13.333333333333334,12.0,14.285714285714285,Poor
88.02,100,100.0,91.64,95.0,100.0,90.0,92.3076923076923,Good
43.31,0,28.57142857142857,31.24,24.2,29.411764705882355,26.47058823529412,37.5,Poor
81.43,0,75.0,67.49,58.54,65.0,58.5,58.333333333333336,Average
97.69,100,100.0,97.63,97.97,93.33333333333333,84.0,81.81818181818183,Good
54.35,0,28.57142857142857,42.65,28.34,17.647058823529413,15.882352941176473,7.6923076923076925,Poor
58.72,0,28.57142857142857,47.49,42.45,12.5,11.25,8.333333333333332,Poor
72.8,100,57.14285714285714,67.52,73.84,75.0,67.5,61.53846153846154,Average
42.86,0,33.33333333333333,38.21,21.03,11.76470588235294,10.588235294117647,36.36363636363637,Poor
43.2,0,20.0,49.81,30.02,13.333333333333334,12.0,15.384615384615385,Poor
45.83,0,14.285714285714285,42.56,41.7,18.75,16.875,42.857142857142854,Poor
65.06,100,60.0,51.13,52.54,55.55555555555556,50.0,78.57142857142857,Average
81.77,100,66.66666666666666,51.62,72.7,76.47058823529412,68.82352941176471,50.0,Average
67.42,100,60.0,68.03,57.89,84.21052631578947,75.78947368421052,78.57142857142857,Average
92.14,100,83.33333333333334,98.87,76.75,100.0,90.0,100.0,Good
68.23,0,66.66666666666666,52.64,60.59,70.58823529411765,63.52941176470589,61.53846153846154,Average
52.19,0,20.0,37.63,26.17,20.0,18.0,37.5,Poor
68.56,0,60.0,67.82,50.31,60.86956521739131,54.78260869565218,64.28571428571429,Average
93.98,100,80.0,97.05,96.94,88.23529411764706,79.41176470588235,81.81818181818183,Good
98.31,100,83.33333333333334,85.16,99.2,93.75,84.375,85.71428571428571,Good
42.41,0,14.285714285714285,31.91,40.09,18.75,16.875,11.11111111111111,Poor
84.77,100,50.0,62.04,56.45,93.33333333333333,84.0,64.28571428571429,Average
87.42,100,83.33333333333334,91.39,75.94,95.65217391304348,86.08695652173914,100.0,Good
51.33,0,20.0,32.47,31.35,13.333333333333334,12.0,14.285714285714285,Poor
60.44,0,60.0,54.1,74.64,86.95652173913044,78.26086956521739,88.88888888888889,Average
92.87,100,100.0,99.87,85.89,89.47368421052632,80.52631578947368,100.0,Good
94.38,100,80.0,85.53,98.38,94.11764705882352,84.70588235294117,91.66666666666666,Good
85.52,100,100.0,90.28,76.97,84.21052631578947,75.78947368421052,100.0,Good
62.06,100,75.0,52.79,67.67,64.70588235294117,58.23529411764706,66.66666666666666,Average
98.27,100,100.0,95.33,99.71,91.66666666666666,82.5,90.0,Good
97.86,100,100.0,83.96,77.75,85.0,76.5,90.0,Good
96.76,100,85.71428571428571,89.26,92.54,88.88888888888889,80.0,100.0,Good
52.65,0,16.666666666666664,45.96,20.86,33.33333333333333,29.999999999999996,11.11111111111111,Poor
49.29,0,25.0,29.54,32.71,18.181818181818183,16.363636363636367,11.11111111111111,Poor
90.23,100,100.0,80.35,79.32,85.71428571428571,77.14285714285714,75.0,Good
67.19,100,75.0,78.66,53.47,62.5,56.25,57.14285714285714,Average
52.82,0,14.285714285714285,20.67,43.13,36.84210526315789,33.1578947368421,37.5,Poor
54.32,0,25.0,36.25,42.1,13.636363636363635,12.272727272727272,33.33333333333333,Poor
97.3,100,100.0,93.97,79.88,100.0,90.0,84.61538461538461,Good
91.12,100,100.0,93.84,77.63,87.5,78.75,75.0,Good
99.87,100,100.0,86.41,92.71,94.73684210526315,85.26315789473684,100.0,Good
88.48,100,100.0,83.64,81.09,94.11764705882352,84.70588235294117,100.0,Good
73.11,0,66.66666666666666,52.12,59.23,64.70588235294117,58.23529411764706,84.61538461538461,Average
87.98,100,100.0,95.29,77.19,100.0,90.0,100.0,Good
93.47,100,100.0,87.24,96.67,100.0,90.0,100.0,Good
76.54,0,50.0,54.59,53.2,62.5,56.25,50.0,Poor
98.06,100,100.0,98.47,98.59,85.0,76.5,100.0,Good
96.07,100,100.0,85.54,89.01,88.23529411764706,79.41176470588235,80.0,Good
62.69,0,50.0,65.61,54.56,91.66666666666666,82.5,58.333333333333336,Average
59.1,0,14.285714285714285,32.82,43.04,45.0,40.5,8.333333333333332,Poor
87.35,100,100.0,96.14,80.23,81.25,73.125,83.33333333333334,Good
91.81,100,100.0,92.95,86.14,100.0,90.0,85.71428571428571,Good
44.32,0,33.33333333333333,35.68,35.29,45.0,40.5,35.714285714285715,Poor
57.97,0,14.285714285714285,37.1,31.62,29.411764705882355,26.47058823529412,7.6923076923076925,Poor
80.07,0,71.42857142857143,55.37,70.6,85.71428571428571,77.14285714285714,91.66666666666666,Average
64.8,100,71.42857142857143,55.12,59.79,95.45454545454545,85.9090909090909,60.0,Average
65.99,100,71.42857142857143,69.19,69.41,91.66666666666666,82.5,61.53846153846154,Average
64.37,100,60.0,72.79,53.56,73.68421052631578,66.3157894736842,57.14285714285714,Average
65.04,100,60.0,72.99,54.54,71.42857142857143,64.28571428571429,90.9090909090909,Average
69.27,0,66.66666666666666,63.8,68.09,66.66666666666666,59.99999999999999,64.28571428571429,Average
63.74,100,83.33333333333334,67.6,53.1,95.83333333333334,86.25000000000001,63.63636363636363,Average
90.17,100,100.0,92.55,88.21,95.45454545454545,85.9090909090909,100.0,Good
75.06,100,50.0,77.11,69.27,72.22222222222221,65.0,75.0,Average
78.83,0,60.0,78.35,54.05,73.91304347826086,66.52173913043478,76.92307692307693,Average
55.27,0,33.33333333333333,47.61,44.03,38.095238095238095,34.285714285714285,28.57142857142857,Poor
74.39,100,50.0,54.74,67.34,76.47058823529412,68.82352941176471,78.57142857142857,Average
51.82,0,25.0,36.14,45.06,11.11111111111111,10.0,8.333333333333332,Poor
50.19,0,33.33333333333333,25.87,37.67,21.052631578947366,18.94736842105263,42.857142857142854,Poor
78.1,0,71.42857142857143,58.95,61.23,73.68421052631578,66.3157894736842,63.63636363636363,Average
99.98,100,100.0,85.15,82.08,87.5,78.75,92.85714285714286,Good
89.68,100,100.0,87.32,95.69,100.0,90.0,88.88888888888889,Good
53.09,0,33.33333333333333,30.39,27.34,40.0,36.0,38.46153846153847,Poor
41.13,0,16.666666666666664,28.0,25.12,13.333333333333334,12.0,7.142857142857142,Poor
96.0,100,83.33333333333334,81.49,87.26,91.66666666666666,82.5,100.0,Good
72.33,0,66.66666666666666,61.36,53.6,60.86956521739131,54.78260869565218,80.0,Average
69.03,0,75.0,63.77,54.9,68.42105263157895,61.578947368421055,54.54545454545454,Average
48.31,0,25.0,32.7,40.19,20.0,18.0,16.666666666666664,Poor
58.71,0,16.666666666666664,35.1,26.21,20.0,18.0,33.33333333333333,Poor
73.88,100,50.0,63.3,71.86,70.0,63.0,92.3076923076923,Average
50.01,0,16.666666666666664,25.75,36.75,35.0,31.5,8.333333333333332,Poor
76.43,100,83.33333333333334,67.88,70.14,82.6086956521739,74.34782608695652,58.333333333333336,Good
77.31,100,60.0,59.91,52.35,86.36363636363636,77.72727272727272,88.88888888888889,Average
95.25,100,75.0,80.16,77.41,90.9090909090909,81.81818181818181,100.0,Good
51.45,0,28.57142857142857,40.14,30.0,35.294117647058826,31.764705882352946,18.181818181818183,Poor
52.41,0,20.0,20.7,43.75,6.666666666666667,6.0,35.714285714285715,Poor
82.23,0,80.0,58.22,67.35,85.0,76.5,72.72727272727273,Average
68.33,0,66.66666666666666,69.36,53.99,72.22222222222221,65.0,66.66666666666666,Average
96.05,100,75.0,93.17,81.22,85.71428571428571,77.14285714285714,90.0,Good
83.62,0,71.42857142857143,51.3,67.38,65.0,58.5,69.23076923076923,Average
95.13,100,100.0,93.55,92.8,100.0,90.0,90.0,Good
84.65,100,50.0,52.36,55.13,68.42105263157895,61.578947368421055,91.66666666666666,Average
95.76,100,80.0,91.1,89.24,86.95652173913044,78.26086956521739,100.0,Good
78.32,100,60.0,78.37,62.95,66.66666666666666,59.99999999999999,50.0,Average
59.09,0,20.0,25.52,28.26,36.84210526315789,33.1578947368421,8.333333333333332,Poor
66.5,100,60.0,63.48,60.61,57.14285714285714,51.42857142857142,66.66666666666666,Average
99.8,100,85.71428571428571,87.73,92.81,94.11764705882352,84.70588235294117,92.3076923076923,Good
45.55,0,14.285714285714285,36.33,25.45,4.545454545454546,4.090909090909092,8.333333333333332,Poor
40.85,0,20.0,47.14,24.53,31.25,28.125,20.0,Poor
97.76,100,100.0,82.5,76.17,100.0,90.0,84.61538461538461,Good
98.67,100,100.0,80.58,93.14,88.23529411764706,79.41176470588235,77.77777777777779,Good
90.66,100,100.0,95.97,83.36,86.95652173913044,78.26086956521739,83.33333333333334,Good
55.69,0,14.285714285714285,29.63,42.71,8.695652173913043,7.826086956521739,30.0,Poor
80.36,100,71.42857142857143,60.12,70.04,62.5,56.25,81.81818181818183,Average
85.53,100,100.0,91.49,97.72,100.0,90.0,100.0,Good
97.64,100,100.0,97.51,94.22,100.0,90.0,87.5,Good
95.59,100,100.0,83.64,96.97,90.0,81.0,100.0,Good
45.69,0,20.0,28.49,20.29,20.833333333333336,18.750000000000004,25.0,Poor
97.04,100,100.0,83.78,93.75,82.35294117647058,74.11764705882352,77.77777777777779,Good
85.05,100,85.71428571428571,91.03,86.12,88.23529411764706,79.41176470588235,90.0,Good
96.88,100,100.0,95.09,78.83,88.23529411764706,79.41176470588235,85.71428571428571,Good
84.45,100,60.0,77.62,55.88,57.89473684210527,52.10526315789474,71.42857142857143,Average
54.47,0,14.285714285714285,22.34,33.61,13.333333333333334,12.0,33.33333333333333,Poor
43.13,0,16.666666666666664,25.3,32.11,27.77777777777778,25.0,11.11111111111111,Poor
57.83,0,28.57142857142857,36.32,31.19,12.5,11.25,30.76923076923077,Poor
43.01,0,16.666666666666664,41.24,28.35,25.0,22.5,23.076923076923077,Poor
79.74,100,60.0,64.57,64.83,58.333333333333336,52.5,92.85714285714286,Average
50.97,0,14.285714285714285,25.6,44.55,5.0,4.5,25.0,Poor
89.45,100,75.0,89.66,98.65,88.88888888888889,80.0,84.61538461538461,Good
88.38,100,100.0,95.38,78.93,86.95652173913044,78.26086956521739,100.0,Good
86.46,100,83.33333333333334,92.62,85.18,100.0,90.0,100.0,Good
82.39,100,75.0,60.5,70.31,62.5,56.25,63.63636363636363,Average
56.46,0,33.33333333333333,20.0,47.63,13.333333333333334,12.0,15.384615384615385,Poor
42.46,0,20.0,38.43,24.42,22.22222222222222,20.0,10.0,Poor
42.23,0,16.666666666666664,37.72,37.17,40.0,36.0,11.11111111111111,Poor
61.8,0,60.0,63.84,65.62,72.22222222222221,65.0,62.5,Average
89.6,100,80.0,86.27,91.92,94.73684210526315,85.26315789473684,81.81818181818183,Good
49.42,0,25.0,34.65,47.86,13.043478260869565,11.739130434782608,37.5,Poor
86.23,100,100.0,83.9,97.06,94.11764705882352,84.70588235294117,90.9090909090909,Good
54.58,0,25.0,33.69,21.42,20.833333333333336,18.750000000000004,14.285714285714285,Poor
85.4,100,75.0,94.71,81.85,82.35294117647058,74.11764705882352,87.5,Good
96.7,100,100.0,90.7,75.34,88.23529411764706,79.41176470588235,87.5,Good
98.46,100,100.0,96.28,83.6,83.33333333333334,75.00000000000001,100.0,Good
93.62,100,80.0,83.42,93.6,100.0,90.0,83.33333333333334,Good
88.17,100,75.0,98.3,87.2,84.21052631578947,75.78947368421052,92.3076923076923,Good
84.39,100,85.71428571428571,64.88,53.28,93.33333333333333,84.0,87.5,Good
90.96,100,75.0,86.32,83.54,100.0,90.0,100.0,Good
41.2,0,25.0,34.69,33.45,39.130434782608695,35.21739130434783,12.5,Poor
83.2,0,85.71428571428571,54.09,70.3,75.0,67.5,69.23076923076923,Average
94.77,100,80.0,95.59,92.91,80.0,72.0,100.0,Good
88.9,100,100.0,91.71,96.05,81.25,73.125,100.0,Good
79.97,0,50.0,74.77,58.02,66.66666666666666,59.99999999999999,87.5,Average
49.05,0,28.57142857142857,39.45,34.87,18.75,16.875,15.384615384615385,Poor
